Region label,Unit of measure,Commodity,Year,Value
Tasmania,hectares,Oats,2016,1875
Northern Territory,hectares,Oats,2016,0
Australian Capital Territory,hectares,Oats,2016,0
New South Wales,hectares,Wheat,2016,2932741
Victoria,hectares,Wheat,2016,1341512
Queensland,hectares,Wheat,2016,611093
South Australia,hectares,Wheat,2016,1769700
Western Australia,hectares,Wheat,2016,4615761
Tasmania,hectares,Wheat,2016,10545
Northern Territory,hectares,Wheat,2016,831
Australian Capital Territory,hectares,Wheat,2016,20
New South Wales,hectares,Potatoes,2016,3900
Victoria,hectares,Potatoes,2016,6338
Queensland,hectares,Potatoes,2016,2392
South Australia,hectares,Potatoes,2016,8498
Western Australia,hectares,Potatoes,2016,1803
Tasmania,hectares,Potatoes,2016,5036
Northern Territory,hectares,Potatoes,2016,0
Australian Capital Territory,hectares,Potatoes,2016,0
New South Wales,hectares,Barley,2017,1056379
Victoria,hectares,Barley,2017,946126
Queensland,hectares,Barley,2017,148991
South Australia,hectares,Barley,2017,980776
Western Australia,hectares,Barley,2017,1693705
Tasmania,hectares,Barley,2017,8118
Northern Territory,hectares,Barley,2017,0
Australian Capital Territory,hectares,Barley,2017,7
New South Wales,hectares,Maize,2017,22655
Victoria,hectares,Maize,2017,7584
Queensland,hectares,Maize,2017,35312
South Australia,hectares,Maize,2017,45
Western Australia,hectares,Maize,2017,1710
Tasmania,hectares,Maize,2017,72
Northern Territory,hectares,Maize,2017,394
Australian Capital Territory,hectares,Maize,2017,0
New South Wales,hectares,Oats,2017,326981
Victoria,hectares,Oats,2017,161869
Queensland,hectares,Oats,2017,47424
South Australia,hectares,Oats,2017,86092
Western Australia,hectares,Oats,2017,402883
Tasmania,hectares,Oats,2017,2624
Northern Territory,hectares,Oats,2017,0
Australian Capital Territory,hectares,Oats,2017,0
New South Wales,hectares,Wheat,2017,3248417
Victoria,hectares,Wheat,2017,1454196
Queensland,hectares,Wheat,2017,622197
South Australia,hectares,Wheat,2017,2178255
Western Australia,hectares,Wheat,2017,4677774
Tasmania,hectares,Wheat,2017,10303
Northern Territory,hectares,Wheat,2017,0
Australian Capital Territory,hectares,Wheat,2017,10
New South Wales,hectares,Potatoes,2017,3589
Victoria,hectares,Potatoes,2017,7150
Queensland,hectares,Potatoes,2017,2281
South Australia,hectares,Potatoes,2017,7757
Western Australia,hectares,Potatoes,2017,1736
Tasmania,hectares,Potatoes,2017,5860
Northern Territory,hectares,Potatoes,2017,0
Australian Capital Territory,hectares,Potatoes,2017,0
New South Wales,hectares,Barley,2018,763470
Victoria,hectares,Barley,2018,843675
Queensland,hectares,Barley,2018,104887
South Australia,hectares,Barley,2018,876488
Western Australia,hectares,Barley,2018,1531074
Tasmania,hectares,Barley,2018,4552
Northern Territory,hectares,Barley,2018,0
Australian Capital Territory,hectares,Barley,2018,10
New South Wales,hectares,Maize,2018,20163
Victoria,hectares,Maize,2018,5101
Queensland,hectares,Maize,2018,25738
South Australia,hectares,Maize,2018,0
Western Australia,hectares,Maize,2018,1537
Tasmania,hectares,Maize,2018,244
Northern Territory,hectares,Maize,2018,0
Australian Capital Territory,hectares,Maize,2018,0
New South Wales,hectares,Oats,2018,365955
Victoria,hectares,Oats,2018,97126
Queensland,hectares,Oats,2018,44868
South Australia,hectares,Oats,2018,57088
Western Australia,hectares,Oats,2018,306385
Tasmania,hectares,Oats,2018,2714
Northern Territory,hectares,Oats,2018,0
Australian Capital Territory,hectares,Oats,2018,0
New South Wales,hectares,Wheat,2018,2793456
Victoria,hectares,Wheat,2018,1446793
Queensland,hectares,Wheat,2018,639189
South Australia,hectares,Wheat,2018,1975810
Western Australia,hectares,Wheat,2018,4056574
Tasmania,hectares,Wheat,2018,np
Northern Territory,hectares,Wheat,2018,0
Australian Capital Territory,hectares,Wheat,2018,np
New South Wales,hectares,Potatoes,2018,4045
Victoria,hectares,Potatoes,2018,6396
Queensland,hectares,Potatoes,2018,2089
South Australia,hectares,Potatoes,2018,9670
Western Australia,hectares,Potatoes,2018,1687
Tasmania,hectares,Potatoes,2018,5852
Northern Territory,hectares,Potatoes,2018,0
Australian Capital Territory,hectares,Potatoes,2018,0
New South Wales,hectares,Barley,2019,667931
Victoria,hectares,Barley,2019,892809
Queensland,hectares,Barley,2019,99476
South Australia,hectares,Barley,2019,872908
Western Australia,hectares,Barley,2019,1897361
Tasmania,hectares,Barley,2019,6102
Northern Territory,hectares,Barley,2019,0
Australian Capital Territory,hectares,Barley,2019,0
New South Wales,hectares,Maize,2019,21326
Victoria,hectares,Maize,2019,7035
Queensland,hectares,Maize,2019,28281
South Australia,hectares,Maize,2019,0
Western Australia,hectares,Maize,2019,2174
Tasmania,hectares,Maize,2019,133
Northern Territory,hectares,Maize,2019,0
Australian Capital Territory,hectares,Maize,2019,0
New South Wales,hectares,Oats,2019,334466
Victoria,hectares,Oats,2019,134213
Queensland,hectares,Oats,2019,35889
South Australia,hectares,Oats,2019,115379
Western Australia,hectares,Oats,2019,315929
Tasmania,hectares,Oats,2019,2254
Northern Territory,hectares,Oats,2019,0
Australian Capital Territory,hectares,Oats,2019,0
New South Wales,hectares,Wheat,2019,2381953
Victoria,hectares,Wheat,2019,1402863
Queensland,hectares,Wheat,2019,419697
South Australia,hectares,Wheat,2019,1820819
Western Australia,hectares,Wheat,2019,4369200
Tasmania,hectares,Wheat,2019,np
Northern Territory,hectares,Wheat,2019,0
Australian Capital Territory,hectares,Wheat,2019,np
New South Wales,hectares,Potatoes,2019,3085
Victoria,hectares,Potatoes,2019,6800
Queensland,hectares,Potatoes,2019,2504
South Australia,hectares,Potatoes,2019,11835
Western Australia,hectares,Potatoes,2019,1871
Tasmania,hectares,Potatoes,2019,6317
Northern Territory,hectares,Potatoes,2019,0
Australian Capital Territory,hectares,Potatoes,2019,0
New South Wales,hectares,Barley,2020,885403
Victoria,hectares,Barley,2020,1101690
Queensland,hectares,Barley,2020,80482
South Australia,hectares,Barley,2020,1061346
Western Australia,hectares,Barley,2020,1906858
Tasmania,hectares,Barley,2020,5123
Northern Territory,hectares,Barley,2020,0
Australian Capital Territory,hectares,Barley,2020,0
New South Wales,hectares,Maize,2020,9751
Victoria,hectares,Maize,2020,5145
Queensland,hectares,Maize,2020,16983
South Australia,hectares,Maize,2020,0
Western Australia,hectares,Maize,2020,4984
Tasmania,hectares,Maize,2020,np
Northern Territory,hectares,Maize,2020,np
Australian Capital Territory,hectares,Maize,2020,0
New South Wales,hectares,Oats,2020,264454
Victoria,hectares,Oats,2020,108271
Queensland,hectares,Oats,2020,50100
South Australia,hectares,Oats,2020,92239
Western Australia,hectares,Oats,2020,298520
Tasmania,hectares,Oats,2020,np
Northern Territory,hectares,Oats,2020,0
Australian Capital Territory,hectares,Oats,2020,np
New South Wales,hectares,Wheat,2020,2132016
Victoria,hectares,Wheat,2020,1428857
Queensland,hectares,Wheat,2020,441477
South Australia,hectares,Wheat,2020,1720943
Western Australia,hectares,Wheat,2020,4132709
Tasmania,hectares,Wheat,2020,7182
Northern Territory,hectares,Wheat,2020,0
Australian Capital Territory,hectares,Wheat,2020,0
New South Wales,hectares,Potatoes,2020,2031
Victoria,hectares,Potatoes,2020,6981
Queensland,hectares,Potatoes,2020,2551
South Australia,hectares,Potatoes,2020,7511
Western Australia,hectares,Potatoes,2020,1715
Tasmania,hectares,Potatoes,2020,6269
Northern Territory,hectares,Potatoes,2020,0
Australian Capital Territory,hectares,Potatoes,2020,0
New South Wales,hectares,Barley,2021,1370935
Victoria,hectares,Barley,2021,1011883
Queensland,hectares,Barley,2021,227397
South Australia,hectares,Barley,2021,1030847
Western Australia,hectares,Barley,2021,1844270
Tasmania,hectares,Barley,2021,5423
Northern Territory,hectares,Barley,2021,255
Australian Capital Territory,hectares,Barley,2021,0
New South Wales,hectares,Maize,2021,20656
Victoria,hectares,Maize,2021,4014
Queensland,hectares,Maize,2021,16600
South Australia,hectares,Maize,2021,2638
Western Australia,hectares,Maize,2021,1808
Tasmania,hectares,Maize,2021,26
Northern Territory,hectares,Maize,2021,0
Australian Capital Territory,hectares,Maize,2021,0
New South Wales,hectares,Oats,2021,393583
Victoria,hectares,Oats,2021,131074
Queensland,hectares,Oats,2021,63106
South Australia,hectares,Oats,2021,99866
Western Australia,hectares,Oats,2021,379412
Tasmania,hectares,Oats,2021,2404
Northern Territory,hectares,Oats,2021,382
Australian Capital Territory,hectares,Oats,2021,64
New South Wales,hectares,Wheat,2021,4037001
Victoria,hectares,Wheat,2021,1413422
Queensland,hectares,Wheat,2021,966132
South Australia,hectares,Wheat,2021,1830975
Western Australia,hectares,Wheat,2021,4387514
Tasmania,hectares,Wheat,2021,8173
Northern Territory,hectares,Wheat,2021,0
Australian Capital Territory,hectares,Wheat,2021,0
New South Wales,hectares,Potatoes,2021,2833
Victoria,hectares,Potatoes,2021,6582
Queensland,hectares,Potatoes,2021,3442
South Australia,hectares,Potatoes,2021,9673
Western Australia,hectares,Potatoes,2021,1651
Tasmania,hectares,Potatoes,2021,7245
Northern Territory,hectares,Potatoes,2021,0
